Origin,Destination,Flight Number,Departure Time,Arrival Time,Flight Time,Routing,Days Of Operations,Connection Flight No,Effective From,EffectiveTo
Chandigarh,Leh,G8 6004,11:55,12:40,00:45,Non Stop,M,-,45024,45227
Chandigarh,Leh,G8 6004,09:50,10:40,00:50,Non Stop,"W,Sa",-,45024,45227
Chandigarh,Lucknow,G8 465,11:35,18:30,06:55,Via BOM,Daily,G8 397,45026,45028
Chandigarh,Lucknow,G8 465,11:35,18:30,06:55,Via BOM,Daily,G8 397,45033,45035
Chandigarh,Lucknow,G8 2507,21:35,12:45,15:10,Via BOM,Daily,G8 306,45024,45040
Chandigarh,Lucknow,G8 465,11:35,18:30,06:55,Via BOM,Daily,G8 397,45040,45042
Chandigarh,Lucknow,G8 2507,22:05,12:45,14:40,Via BOM,"Tu,W,Th,F,Sa",G8 306,45041,45045
Chandigarh,Lucknow,G8 2507,21:35,12:45,15:10,Via BOM,Daily,G8 306,45040,45046
Chandigarh,Lucknow,G8 382,11:50,18:30,06:40,Via BOM,"M,Tu,W,Th,F,Sa",G8 397,45024,45046
Chandigarh,Mumbai,G8 1913,17:30,22:25,04:55,Via AMD,W,G8 537,45028,45028
Chandigarh,Mumbai,G8 465,11:35,14:00,02:25,Non Stop,Daily,-,45026,45028
Chandigarh,Mumbai,G8 911,08:05,18:10,10:05,Via SXR,"M,Tu,W,Th,F,Sa",G8 287,45024,45031
Chandigarh,Mumbai,G8 1913,17:30,22:25,04:55,Via AMD,W,G8 537,45035,45035
Chandigarh,Mumbai,G8 465,11:35,14:00,02:25,Non Stop,Daily,-,45033,45035
Chandigarh,Mumbai,G8 2507,21:35,23:55,02:20,Non Stop,Daily,-,45024,45040
Chandigarh,Mumbai,G8 1913,17:30,22:25,04:55,Via AMD,W,G8 537,45042,45042
Chandigarh,Mumbai,G8 465,11:35,14:00,02:25,Non Stop,Daily,-,45040,45042
Chandigarh,Mumbai,G8 2507,22:05,00:25,02:20,Non Stop,"Tu,W,Th,F,Sa",-,45041,45045
Chandigarh,Mumbai,G8 911,08:05,18:10,10:05,Via SXR,"M,Tu,W,Th,F,Sa",G8 287,45033,45045
Chandigarh,Mumbai,G8 382,11:50,14:20,02:30,Non Stop,"M,Tu,W,Th,F,Sa",-,45024,45047
Chandigarh,Mumbai,G8 913,07:55,15:10,07:15,Via AMD,Su,G8 2505,45024,45047
Chandigarh,Mumbai,G8 913,11:35,19:45,08:10,Via AMD,"M,Tu,Th,F,Sa",G8 684,45024,45217
Chandigarh,Mumbai,G8 913,07:55,19:45,11:50,Via AMD,Su,G8 684,45024,45221
Chandigarh,Mumbai,G8 2507,21:35,23:55,02:20,Non Stop,Daily,-,45040,45227
Chandigarh,Nagpur,G8 465,11:35,20:15,08:40,Via BOM,Daily,G8 344,45026,45028
Chandigarh,Nagpur,G8 465,11:35,20:15,08:40,Via BOM,Daily,G8 344,45033,45035
Chandigarh,Nagpur,G8 2507,21:35,08:15,10:40,Via BOM,"M,Th",G8 2601,45024,45040
Chandigarh,Nagpur,G8 2507,21:35,07:45,10:10,Via BOM,"Tu,W,F,Sa,Su",G8 2601,45024,45040
Chandigarh,Nagpur,G8 465,11:35,20:15,08:40,Via BOM,Daily,G8 344,45040,45042
Chandigarh,Nagpur,G8 2507,22:05,08:15,10:10,Via BOM,Th,G8 2601,45041,45045
Chandigarh,Nagpur,G8 2507,22:05,07:45,09:40,Via BOM,"Tu,W,F,Sa",G8 2601,45041,45045
Chandigarh,Nagpur,G8 382,11:50,20:15,08:25,Via BOM,"M,Tu,W,Th,F,Sa",G8 344,45024,45047
Chandigarh,Nagpur,G8 2507,21:35,07:45,10:10,Via BOM,"Tu,W,F,Sa,Su",G8 2601,45046,45226
Chandigarh,Nagpur,G8 2507,21:35,08:15,10:40,Via BOM,"M,Th",G8 2601,45046,45226
Chandigarh,Patna,G8 2507,21:35,12:55,15:20,Via BOM,Daily,G8 351,45024,45040
Chandigarh,Patna,G8 2507,22:05,12:55,14:50,Via BOM,"Tu,W,Th,F,Sa",G8 351,45041,45045
Chandigarh,Patna,G8 2507,21:35,12:55,15:20,Via BOM,Daily,G8 351,45040,45046
Chandigarh,Phuket,G8 2507,21:35,11:15,12:10,Via BOM,"M,W,F,Sa",G8 21,45025,45029
Chandigarh,Phuket,G8 2507,21:35,11:15,12:10,Via BOM,Daily,G8 21,45026,45031
Chandigarh,Phuket,G8 2507,21:35,11:15,12:10,Via BOM,"M,W,F,Sa",G8 21,45032,45040
Chandigarh,Phuket,G8 2507,22:05,11:15,11:40,Via BOM,"W,F,Sa",G8 21,45041,45043
Chandigarh,Phuket,G8 2507,22:05,11:15,11:40,Via BOM,"Tu,W,Th,F,Sa",G8 21,45044,45045
Chandigarh,Phuket,G8 2507,21:35,11:15,12:10,Via BOM,"M,W,F,Sa",G8 21,45046,45050
Chandigarh,Ranchi,G8 382,11:50,18:25,06:35,Via BOM,"M,Tu,W,Th,F,Sa",G8 387,45024,45027
Chandigarh,Ranchi,G8 382,11:50,18:25,06:35,Via BOM,"M,Tu,W,Th,F,Sa",G8 387,45029,45034
Chandigarh,Ranchi,G8 382,11:50,18:25,06:35,Via BOM,"M,Tu,W,Th,F,Sa",G8 387,45036,45041
Chandigarh,Ranchi,G8 382,11:50,18:25,06:35,Via BOM,"M,Tu,W,Th,F,Sa",G8 387,45043,45047
Chandigarh,Srinagar,G8 149,17:55,19:00,01:05,Non Stop,"M,Tu,W,Th",-,45024,45046
Chandigarh,Srinagar,G8 911,08:05,09:05,01:00,Non Stop,"M,Tu,W,Th,F,Sa",-,45024,45221
Chandigarh,Varanasi,G8 913,07:55,15:25,07:30,Via AMD,Su,G8 767,45024,45221
Chennai,Abu Dhabi,G8 304,13:45,00:05,11:50,Via BOM,"M,Th",G8 5,45026,45029
Chennai,Abu Dhabi,G8 304,13:45,00:05,11:50,Via BOM,"M,Th",G8 5,45032,45043
Chennai,Abu Dhabi,G8 304,13:45,22:30,10:15,Via BOM,"Tu,W,F,Sa",G8 5,45024,45046
Chennai,Ahmedabad,G8 304,16:05,20:40,04:35,Via BOM,Su,G8 364,45024,45033
Chennai,Ahmedabad,G8 304,16:05,20:40,04:35,Via BOM,Su,G8 364,45038,45047
Chennai,Ahmedabad,G8 304,13:45,20:40,06:55,Via BOM,"M,Tu,W,Th,F,Sa",G8 364,45024,45047
Chennai,Amritsar,G8 304,16:05,07:55,15:50,Via BOM,Su,G8 2411,45030,45030
Chennai,Amritsar,G8 304,16:05,07:55,15:50,Via BOM,Su,G8 2411,45032,45033
Chennai,Amritsar,G8 304,16:05,07:55,15:50,Via BOM,Su,G8 2411,45038,45044
Chennai,Amritsar,G8 304,16:05,07:55,15:50,Via BOM,Su,G8 2411,45046,45047
Chennai,Amritsar,G8 304,13:45,20:50,07:05,Via BOM,"M,Tu,W,Th,F,Sa",G8 2417,45024,45047
Chennai,Bangkok,G8 304,16:05,11:05,17:30,Via BOM,Su,G8 25,45024,45033
Chennai,Bangkok,G8 304,13:45,11:05,19:50,Via BOM,"Tu,Th",G8 25,45024,45045
Chennai,Bangkok,G8 304,13:45,11:05,19:50,Via BOM,"M,Tu,W,Th,F,Sa",G8 25,45046,45046
Chennai,Bangkok,G8 304,16:05,11:05,17:30,Via BOM,Su,G8 25,45038,45046
Chennai,Chandigarh,G8 304,13:45,21:05,07:20,Via BOM,"M,Tu,W,Th,F,Sa",G8 2506,45024,45040
Chennai,Chandigarh,G8 304,13:45,21:35,07:50,Via BOM,"Tu,W,Th,F,Sa",G8 2506,45041,45045
Chennai,Chandigarh,G8 304,13:45,21:05,07:20,Via BOM,"M,Tu,W,Th,F,Sa",G8 2506,45046,45047
Chennai,Delhi,G8 304,16:05,22:00,05:55,Via BOM,Su,G8 341,45025,45033
Chennai,Delhi,G8 304,16:05,00:50,08:45,Via BOM,Su,G8 345,45024,45033
Chennai,Delhi,G8 304,16:05,08:00,15:55,Via BOM,Su,G8 329,45024,45033
Chennai,Delhi,G8 304,16:05,23:55,07:50,Via BOM,Su,G8 322,45024,45033
Chennai,Delhi,G8 304,13:45,22:00,08:15,Via BOM,"M,Tu,W,Th,F,Sa",G8 341,45025,45036
Chennai,Delhi,G8 304,13:45,22:00,08:15,Via BOM,"M,F,Sa",G8 341,45037,45040
Chennai,Delhi,G8 304,16:05,22:00,05:55,Via BOM,Su,G8 341,45038,45040
Chennai,Delhi,G8 304,16:05,22:00,05:55,Via BOM,Su,G8 341,45046,45046
Chennai,Delhi,G8 304,16:05,23:55,07:50,Via BOM,Su,G8 322,45038,45047
Chennai,Delhi,G8 304,13:45,23:55,10:10,Via BOM,"M,Tu,W,Th,F,Sa",G8 322,45024,45047
Chennai,Delhi,G8 304,16:05,08:00,15:55,Via BOM,Su,G8 329,45038,45047
Chennai,Delhi,G8 304,16:05,00:50,08:45,Via BOM,Su,G8 345,45038,45047
Chennai,Delhi,G8 304,13:45,19:50,06:05,Via BOM,"M,Tu,W,Th,F,Sa",G8 339,45024,45047
Chennai,Delhi,G8 304,13:45,00:50,11:05,Via BOM,"M,Tu,W,Th,F,Sa",G8 345,45024,45047
Chennai,Goa,G8 304,16:05,06:10,14:05,Via BOM,Su,G8 575,45024,45033
Chennai,Goa,G8 304,16:05,23:30,07:25,Via BOM,Su,G8 384,45024,45033
Chennai,Goa,G8 304,16:05,23:30,07:25,Via BOM,Su,G8 384,45038,45047
Chennai,Goa,G8 304,16:05,06:10,14:05,Via BOM,Su,G8 575,45038,45047
Chennai,Goa,G8 304,13:45,17:55,04:10,Via BOM,"M,Tu,W,Th,F,Sa",G8 371,45024,45047
Chennai,Goa,G8 304,13:45,23:30,09:45,Via BOM,"M,Tu,W,Th,F,Sa",G8 384,45024,45047
Chennai,Jaipur,G8 304,16:05,22:30,06:25,Via BOM,Su,G8 2607,45024,45033
Chennai,Jaipur,G8 304,16:05,22:30,06:25,Via BOM,Su,G8 2607,45038,45047
Chennai,Jaipur,G8 304,13:45,22:30,08:45,Via BOM,"M,Tu,W,Th,F,Sa",G8 2607,45024,45047
Chennai,Jeddah,G8 304,13:45,21:45,10:30,Via BOM,"M,Tu,W,Th",G8 77,45041,45043
Chennai,Jeddah,G8 304,13:45,21:45,10:30,Via BOM,"F,Sa",G8 77,45044,45045
Chennai,Kochi,G8 304,13:45,19:05,05:20,Via BOM,"M,Tu,W,Th,F,Sa",G8 336,45024,45047
Chennai,Kuwait,G8 304,13:45,22:45,11:30,Via BOM,"M,Th",G8 79,45024,45025
Chennai,Kuwait,G8 304,13:45,22:45,11:30,Via BOM,"M,Th",G8 79,45027,45047
Chennai,Leh,G8 304,16:05,06:20,14:15,Via BOM,Su,G8 386,45024,45033
Chennai,Leh,G8 304,16:05,06:20,14:15,Via BOM,Su,G8 386,45038,45046
Chennai,Leh,G8 304,13:45,06:20,16:35,Via BOM,"M,Tu,W,Th,F,Sa",G8 386,45024,45046
Chennai,Mumbai,G8 304,16:05,18:00,01:55,Non Stop,Su,-,45024,45033
Chennai,Mumbai,G8 304,16:05,18:00,01:55,Non Stop,Su,-,45038,45047
Chennai,Mumbai,G8 304,13:45,15:40,01:55,Non Stop,"M,Tu,W,Th,F,Sa",-,45024,45047
Chennai,Nagpur,G8 304,13:45,20:15,06:30,Via BOM,"M,Tu,W,Th,F,Sa",G8 344,45024,45047
Chennai,Phuket,G8 304,13:45,11:15,20:00,Via BOM,"M,W,F,Sa",G8 21,45025,45029
Chennai,Phuket,G8 304,13:45,11:15,20:00,Via BOM,"M,Tu,W,Th,F,Sa",G8 21,45030,45031
Chennai,Phuket,G8 304,16:05,11:15,17:40,Via BOM,Su,G8 21,45030,45031
Chennai,Phuket,G8 304,13:45,11:15,20:00,Via BOM,"M,W,F,Sa",G8 21,45032,45043
Chennai,Phuket,G8 304,13:45,11:15,20:00,Via BOM,"M,Tu,W,Th,F,Sa",G8 21,45044,45045
Chennai,Phuket,G8 304,16:05,11:15,17:40,Via BOM,Su,G8 21,45044,45045
Chennai,Phuket,G8 304,13:45,11:15,20:00,Via BOM,"M,W,F,Sa",G8 21,45046,45047
Chennai,Port Blair,G8 305,10:40,12:50,02:10,Non Stop,Daily,-,45024,45025
Chennai,Port Blair,G8 305,08:20,10:30,02:10,Non Stop,"M,Tu,W,Th,F,Sa",-,45026,45031
Chennai,Port Blair,G8 305,10:40,12:50,02:10,Non Stop,Daily,-,45026,45032
Chennai,Port Blair,G8 305,08:20,10:30,02:10,Non Stop,M,-,45033,45033
Chennai,Port Blair,G8 305,08:20,10:30,02:10,Non Stop,Daily,-,45033,45038
Chennai,Port Blair,G8 6100,05:15,07:25,02:10,Non Stop,Su,-,45026,45038
Chennai,Port Blair,G8 305,10:40,12:50,02:10,Non Stop,Su,-,45039,45046
Chennai,Port Blair,G8 305,08:20,10:30,02:10,Non Stop,"M,Tu,W,Th,F,Sa",-,45039,45046
Chennai,Port Blair,G8 6100,05:15,07:25,02:10,Non Stop,Su,-,45040,45221
Dammam,Kannur,G8 60,09:55,16:55,04:30,Non Stop,"M,F",-,45024,45226
Dammam,Mumbai,G8 60,09:55,06:30,18:05,Via CNN,"M,F",G8 368,45024,45226
Dehra Dun,Abu Dhabi,G8 2316,17:00,00:05,08:35,Via BOM,"M,Th",G8 5,45026,45029
Dehra Dun,Abu Dhabi,G8 2316,17:00,00:05,08:35,Via BOM,"M,Th",G8 5,45032,45036
Dehra Dun,Abu Dhabi,G8 2316,17:00,00:05,08:35,Via BOM,"M,Th",G8 5,45040,45040
Dehra Dun,Abu Dhabi,G8 2316,16:15,00:05,09:20,Via BOM,Th,G8 5,45041,45041
Dehra Dun,Abu Dhabi,G8 2316,16:15,00:05,09:20,Via BOM,Th,G8 5,45043,45043
Dehra Dun,Ahmedabad,G8 2316,17:00,08:25,15:25,Via BOM,Daily,G8 365,45024,45036
Dehra Dun,Ahmedabad,G8 2316,17:00,08:25,15:25,Via BOM,"F,Sa,Su",G8 365,45037,45039
Dehra Dun,Ahmedabad,G8 2316,17:00,08:25,15:25,Via BOM,Daily,G8 365,45040,45040
Dehra Dun,Ahmedabad,G8 2316,17:00,08:25,15:25,Via BOM,Su,G8 365,45046,45046
Dehra Dun,Amritsar,G8 2316,17:00,07:55,14:55,Via BOM,Daily,G8 2411,45024,45030
Dehra Dun,Amritsar,G8 2316,17:00,07:55,14:55,Via BOM,"M,Tu,W,F,Su",G8 2411,45032,45035
Dehra Dun,Amritsar,G8 2316,17:00,07:55,14:55,Via BOM,"M,Tu,W,Th,F,Su",G8 2411,45036,45036
Dehra Dun,Amritsar,G8 2316,17:00,07:55,14:55,Via BOM,"F,Su",G8 2411,45037,45039
Dehra Dun,Amritsar,G8 2316,17:00,07:55,14:55,Via BOM,"M,Tu,W,Th,F,Su",G8 2411,45040,45040
Dehra Dun,Amritsar,G8 2316,16:15,07:55,15:40,Via BOM,"Tu,Th",G8 2411,45041,45041
Dehra Dun,Amritsar,G8 2316,16:15,07:55,15:40,Via BOM,Th,G8 2411,45043,45043
Dehra Dun,Amritsar,G8 2316,16:15,07:55,15:40,Via BOM,"W,F",G8 2411,45042,45044
Dehra Dun,Amritsar,G8 2316,17:00,07:55,14:55,Via BOM,Su,G8 2411,45046,45046
Dehra Dun,Bengaluru,G8 2316,17:00,07:45,14:45,Via BOM,Daily,G8 317,45024,45036
Dehra Dun,Bengaluru,G8 2316,17:00,00:30,07:30,Via BOM,Daily,G8 325,45024,45036
Dehra Dun,Bengaluru,G8 2316,17:00,00:30,07:30,Via BOM,"F,Sa,Su",G8 325,45037,45039
Dehra Dun,Bengaluru,G8 2316,17:00,07:45,14:45,Via BOM,"F,Sa,Su",G8 317,45037,45039
Dehra Dun,Bengaluru,G8 2316,17:00,07:45,14:45,Via BOM,Daily,G8 317,45040,45040
Dehra Dun,Bengaluru,G8 2316,17:00,01:10,08:10,Via BOM,"M,Th",G8 325,45040,45040
Dehra Dun,Bengaluru,G8 2316,17:00,00:30,07:30,Via BOM,"Tu,W,F,Sa,Su",G8 325,45040,45040
Dehra Dun,Bengaluru,G8 2316,16:15,00:30,08:15,Via BOM,Tu,G8 325,45041,45041
Dehra Dun,Bengaluru,G8 2316,16:15,07:45,15:30,Via BOM,"Tu,Th",G8 317,45041,45041
Dehra Dun,Bengaluru,G8 2316,16:15,01:10,08:55,Via BOM,Th,G8 325,45041,45041
Dehra Dun,Bengaluru,G8 2316,16:15,01:10,08:55,Via BOM,Th,G8 325,45043,45043
Dehra Dun,Bengaluru,G8 2316,16:15,07:45,15:30,Via BOM,Th,G8 317,45043,45043
Dehra Dun,Bengaluru,G8 2316,16:15,07:45,15:30,Via BOM,"W,F,Sa",G8 317,45042,45045
Dehra Dun,Bengaluru,G8 2316,16:15,00:30,08:15,Via BOM,"W,F,Sa",G8 325,45042,45045
Dehra Dun,Bengaluru,G8 2316,17:00,07:45,14:45,Via BOM,Su,G8 317,45046,45046
Dehra Dun,Bengaluru,G8 2316,17:00,00:30,07:30,Via BOM,Su,G8 325,45046,45046
Dehra Dun,Chennai,G8 2316,17:00,07:40,14:40,Via BOM,"M,Tu,W,Th,F,Su",G8 305,45025,45030
Dehra Dun,Chennai,G8 2316,17:00,02:30,09:30,Via BOM,Sa,G8 4305,45031,45031
Dehra Dun,Chennai,G8 2316,17:00,07:40,14:40,Via BOM,Su,G8 305,45032,45032
Dehra Dun,Chennai,G8 2316,17:00,07:40,14:40,Via BOM,Daily,G8 305,45033,45036
Dehra Dun,Chennai,G8 2316,17:00,07:40,14:40,Via BOM,"F,Sa,Su",G8 305,45037,45037
Dehra Dun,Chennai,G8 2316,17:00,07:40,14:40,Via BOM,Sa,G8 305,45038,45038
Dehra Dun,Chennai,G8 2316,17:00,07:40,14:40,Via BOM,"F,Su",G8 305,45038,45039
Dehra Dun,Chennai,G8 2316,17:00,07:40,14:40,Via BOM,"M,Tu,W,Th,F,Su",G8 305,45040,45040
Dehra Dun,Chennai,G8 2316,16:15,07:40,15:25,Via BOM,"Tu,Th",G8 305,45041,45041
Dehra Dun,Chennai,G8 2316,16:15,07:40,15:25,Via BOM,Th,G8 305,45043,45043
Dehra Dun,Chennai,G8 2316,16:15,07:40,15:25,Via BOM,"W,F",G8 305,45042,45045
Dehra Dun,Chennai,G8 2316,16:15,02:30,10:15,Via BOM,Sa,G8 4305,45045,45045
Dehra Dun,Chennai,G8 2316,17:00,07:40,14:40,Via BOM,Su,G8 305,45046,45046
Dehra Dun,Goa,G8 2316,17:00,06:10,13:10,Via BOM,Daily,G8 575,45024,45036
Dehra Dun,Goa,G8 2316,17:00,23:30,06:30,Via BOM,Daily,G8 384,45024,45036
Dehra Dun,Goa,G8 2316,17:00,23:30,06:30,Via BOM,"F,Sa,Su",G8 384,45037,45039
Dehra Dun,Goa,G8 2316,17:00,06:10,13:10,Via BOM,"F,Sa,Su",G8 575,45037,45039
Dehra Dun,Goa,G8 2316,17:00,06:10,13:10,Via BOM,Daily,G8 575,45040,45040
Dehra Dun,Goa,G8 2316,17:00,23:30,06:30,Via BOM,Daily,G8 384,45040,45040
Dehra Dun,Goa,G8 2316,16:15,06:10,13:55,Via BOM,"Tu,Th",G8 575,45041,45041
Dehra Dun,Goa,G8 2316,16:15,23:30,07:15,Via BOM,"Tu,Th",G8 384,45041,45041
Dehra Dun,Goa,G8 2316,16:15,06:10,13:55,Via BOM,Th,G8 575,45043,45043
Dehra Dun,Goa,G8 2316,16:15,23:30,07:15,Via BOM,Th,G8 384,45043,45043
Dehra Dun,Goa,G8 2316,16:15,06:10,13:55,Via BOM,"W,F,Sa",G8 575,45042,45045
Dehra Dun,Goa,G8 2316,16:15,23:30,07:15,Via BOM,"W,F,Sa",G8 384,45042,45045
Dehra Dun,Goa,G8 2316,17:00,23:30,06:30,Via BOM,Su,G8 384,45046,45046
Dehra Dun,Goa,G8 2316,17:00,06:10,13:10,Via BOM,Su,G8 575,45046,45046
Dehra Dun,Jaipur,G8 2316,17:00,22:30,05:30,Via BOM,Daily,G8 2607,45024,45036
Dehra Dun,Jaipur,G8 2316,17:00,22:30,05:30,Via BOM,"F,Sa,Su",G8 2607,45037,45039
Dehra Dun,Jaipur,G8 2316,17:00,22:30,05:30,Via BOM,Daily,G8 2607,45040,45040
Dehra Dun,Jaipur,G8 2316,16:15,22:30,06:15,Via BOM,"Tu,Th",G8 2607,45041,45041
Dehra Dun,Jaipur,G8 2316,16:15,22:30,06:15,Via BOM,Th,G8 2607,45043,45043
Dehra Dun,Jaipur,G8 2316,16:15,22:30,06:15,Via BOM,"W,F,Sa",G8 2607,45042,45045
Dehra Dun,Jaipur,G8 2316,17:00,22:30,05:30,Via BOM,Su,G8 2607,45046,45046
Dehra Dun,Mumbai,G8 2316,17:00,19:15,02:15,Non Stop,Daily,-,45024,45036
Dehra Dun,Mumbai,G8 2316,17:00,19:15,02:15,Non Stop,"F,Sa,Su",-,45037,45039
Dehra Dun,Mumbai,G8 2316,17:00,19:15,02:15,Non Stop,Daily,-,45040,45040
Dehra Dun,Mumbai,G8 2316,16:15,18:35,02:20,Non Stop,"Tu,Th",-,45041,45041
Dehra Dun,Mumbai,G8 2316,16:15,18:35,02:20,Non Stop,Th,-,45043,45043
Dehra Dun,Mumbai,G8 2316,16:15,18:35,02:20,Non Stop,"W,F,Sa",-,45042,45045
Dehra Dun,Mumbai,G8 2316,17:00,19:15,02:15,Non Stop,Su,-,45046,45046
Dehra Dun,Nagpur,G8 2316,17:00,08:15,15:15,Via BOM,"M,Th",G8 2601,45024,45036
Dehra Dun,Nagpur,G8 2316,17:00,07:45,14:45,Via BOM,"Tu,W,F,Sa,Su",G8 2601,45024,45036
Dehra Dun,Nagpur,G8 2316,17:00,07:45,14:45,Via BOM,"F,Sa,Su",G8 2601,45037,45039
Dehra Dun,Nagpur,G8 2316,17:00,07:45,14:45,Via BOM,"Tu,W,F,Sa,Su",G8 2601,45040,45040
Dehra Dun,Nagpur,G8 2316,17:00,08:15,15:15,Via BOM,"M,Th",G8 2601,45040,45040
Dehra Dun,Nagpur,G8 2316,16:15,07:45,15:30,Via BOM,Tu,G8 2601,45041,45041
Dehra Dun,Nagpur,G8 2316,16:15,07:45,15:30,Via BOM,"W,F,Sa",G8 2601,45042,45045
Dehra Dun,Nagpur,G8 2316,17:00,07:45,14:45,Via BOM,Su,G8 2601,45046,45046
Delhi,Abu Dhabi,G8 334,07:25,00:05,18:10,Via BOM,"M,Th",G8 5,45026,45029
Delhi,Abu Dhabi,G8 336,14:10,00:05,11:25,Via BOM,"M,Th",G8 5,45026,45029
Delhi,Abu Dhabi,G8 334,07:25,00:05,18:10,Via BOM,"M,Th",G8 5,45032,45043
Delhi,Abu Dhabi,G8 336,14:10,00:05,11:25,Via BOM,"M,Th",G8 5,45032,45043
Delhi,Abu Dhabi,G8 334,07:30,22:30,16:30,Via BOM,Sa,G8 5,45024,45046
Delhi,Abu Dhabi,G8 334,07:25,22:30,16:35,Via BOM,"Tu,W,F,Su",G8 5,45025,45046
Delhi,Abu Dhabi,G8 336,14:10,22:30,09:50,Via BOM,"Tu,W,F,Sa,Su",G8 5,45025,45046
Delhi,Abu Dhabi,G8 75,19:30,21:45,03:45,Non Stop,Daily,-,45024,45227
Delhi,Ahmedabad,G8 719,06:10,07:35,01:25,Non Stop,Daily,-,45024,45046
Delhi,Ahmedabad,G8 713,20:05,21:45,01:40,Non Stop,Daily,-,45024,45227
Delhi,Ahmedabad,G8 717,16:45,18:35,01:50,Non Stop,Daily,-,45024,45227
Delhi,Bagdogra,G8 3147,05:55,08:10,02:15,Non Stop,Daily,-,45024,45051
Delhi,Bagdogra,G8 157,13:50,15:45,01:55,Non Stop,Daily,-,45024,45227
Delhi,Bangkok,G8 37,07:40,13:45,04:35,Non Stop,"Tu,Th,Sa",-,45027,45031
Delhi,Bangkok,G8 354,22:45,11:05,10:50,Via BOM,Th,G8 25,45024,45040
Delhi,Bangkok,G8 354,22:45,11:05,10:50,Via BOM,"Tu,Su",G8 25,45024,45040
Delhi,Bangkok,G8 37,07:40,13:45,04:35,Non Stop,"Tu,W,Th,Sa",-,45034,45041
Delhi,Bangkok,G8 323,18:50,11:05,14:45,Via BOM,"Tu,Th,Su",G8 25,45024,45045
Delhi,Bangkok,G8 336,14:10,11:05,19:25,Via BOM,"Tu,Th,Su",G8 25,45024,45045
Delhi,Bangkok,G8 37,07:40,13:45,04:35,Non Stop,"Th,Sa",-,45043,45045
Delhi,Bangkok,G8 323,18:50,11:05,14:45,Via BOM,Daily,G8 25,45040,45046
Delhi,Bangkok,G8 336,14:10,11:05,19:25,Via BOM,Daily,G8 25,45040,45046
Delhi,Bangkok,G8 354,22:45,11:05,10:50,Via BOM,Daily,G8 25,45046,45046
Delhi,Bengaluru,G8 323,18:50,00:30,05:40,Via BOM,Daily,G8 325,45024,45039
Delhi,Bengaluru,G8 336,14:10,00:30,10:20,Via BOM,Daily,G8 325,45024,45039
Delhi,Bengaluru,G8 354,22:45,07:45,09:00,Via BOM,Daily,G8 317,45024,45040
Delhi,Bengaluru,G8 323,18:50,00:30,05:40,Via BOM,"Tu,W,F,Sa,Su",G8 325,45040,45043
Delhi,Bengaluru,G8 323,18:50,01:10,06:20,Via BOM,"M,Th",G8 325,45040,45043
Delhi,Bengaluru,G8 336,14:10,01:10,11:00,Via BOM,"M,Th",G8 325,45040,45043
Delhi,Bengaluru,G8 336,14:10,00:30,10:20,Via BOM,"Tu,W,F,Sa,Su",G8 325,45040,45043
Delhi,Bengaluru,G8 336,14:10,00:30,10:20,Via BOM,Daily,G8 325,45044,45047
Delhi,Bengaluru,G8 113,05:45,08:25,02:40,Non Stop,Daily,-,45024,45051
Delhi,Bengaluru,G8 173,10:25,22:15,11:50,Via PNQ,"M,Tu,W,Th,F,Su",G8 242,45024,45226
Delhi,Bengaluru,G8 323,18:50,07:45,12:55,Via BOM,Daily,G8 317,45024,45226
Delhi,Bengaluru,G8 354,22:45,07:45,09:00,Via BOM,Daily,G8 317,45046,45226
Delhi,Bengaluru,G8 119,20:25,23:20,02:55,Non Stop,Daily,-,45024,45227
Delhi,Bengaluru,G8 2501,02:40,07:45,05:05,Via BOM,Daily,G8 317,45024,45227
Delhi,Bengaluru,G8 2513,16:50,22:15,05:25,Via PNQ,Daily,G8 242,45024,45227
Delhi,Bengaluru,G8 286,10:45,15:05,04:20,Via GOI,Daily,G8 286,45024,45227
Delhi,Bengaluru,G8 323,18:50,00:30,05:40,Via BOM,Daily,G8 325,45040,45227
Delhi,Bengaluru,G8 717,16:45,22:20,05:35,Via AMD,Daily,G8 804,45026,45227
Delhi,Chandigarh,G8 199,13:50,17:00,03:10,Via SXR,"M,Tu,W,Th",G8 199,45024,45031
Delhi,Chandigarh,G8 199,13:50,17:00,03:10,Via SXR,"M,Tu,W,Th",G8 199,45033,45045
Delhi,Chennai,G8 323,18:50,07:40,12:50,Via BOM,"M,Tu,W,Th,F,Su",G8 305,45025,45030
Delhi,Chennai,G8 354,22:45,07:40,08:55,Via BOM,"W,Th",G8 305,45024,45030
Delhi,Chennai,G8 354,22:45,07:40,08:55,Via BOM,"M,Tu,F,Su",G8 305,45025,45030
Delhi,Chennai,G8 323,18:50,02:30,07:40,Via BOM,Sa,G8 4305,45031,45031
Delhi,Chennai,G8 336,14:10,02:30,12:20,Via BOM,Sa,G8 4305,45031,45031
Delhi,Chennai,G8 323,18:50,07:40,12:50,Via BOM,Su,G8 305,45032,45032
Delhi,Chennai,G8 354,22:45,07:40,08:55,Via BOM,Su,G8 305,45032,45032
Delhi,Chennai,G8 323,18:50,07:40,12:50,Via BOM,Daily,G8 305,45033,45037
Delhi,Chennai,G8 354,22:45,07:40,08:55,Via BOM,"M,Tu,F,Sa,Su",G8 305,45033,45037
Delhi,Chennai,G8 323,18:50,07:40,12:50,Via BOM,Sa,G8 305,45038,45038
